user_id_new	wm_poi_id_new	order_price_interval
2192	1232	[36,49)
2192	189	[29,36)
2193	106	<29
2194	189	[36,49)
2194	285	[29,36)
2194	333	<29
2194	285	[29,36)
2194	1289	<29
2194	1526	[29,36)
2194	606	<29
2194	2031	<29
2194	81	[36,49)
2195	912	>=65
2195	76	>=65
2195	440	[49,65)
2195	548	>=65
2195	691	>=65
2195	1730	>=65
2195	198	[36,49)
2195	919	>=65
2195	239	[49,65)
2195	1780	>=65
2195	691	>=65
2195	2729	[49,65)
2196	611	>=65
2196	1628	[29,36)
2197	309	>=65
2198	913	[36,49)
2198	599	[29,36)
2198	1632	[29,36)
2198	913	[36,49)
2198	126	[36,49)
2198	1175	<29
2199	914	<29
2200	11	[49,65)
2200	2245	[29,36)
2201	399	<29
2202	770	<29
2202	1147	[36,49)
2202	1534	<29
2202	272	[36,49)
2202	2204	<29
2203	916	<29
2204	917	>=65
2204	933	[49,65)
2204	926	[36,49)
2204	1161	<29
2205	918	<29
2206	919	[29,36)
2206	1153	<29
2207	537	>=65
2208	5	<29
2209	920	>=65
2209	1517	>=65
2209	1707	[36,49)
2209	574	>=65
2210	150	>=65
2211	921	<29
2211	931	[49,65)
2211	915	>=65
2211	357	<29
2211	440	[29,36)
2211	496	[36,49)
2211	1189	[29,36)
2211	1200	>=65
2211	931	[36,49)
2212	743	[49,65)
2212	363	[36,49)
2212	1106	>=65
2212	1073	>=65
2212	783	[29,36)
2212	1173	[49,65)
2213	922	<29
2214	923	[36,49)
2214	234	[36,49)
2214	250	[29,36)
2216	1149	<29
2217	295	[36,49)
2217	1167	[49,65)
2218	925	<29
2218	545	<29
2219	897	[36,49)
2220	743	<29
2221	926	<29
2222	1835	>=65
2222	2024	>=65
2222	1835	>=65
2222	1160	>=65
2222	1835	[36,49)
2223	928	[49,65)
2223	1666	[36,49)
2223	1093	>=65
2223	954	[49,65)
2223	977	[36,49)
2223	928	[49,65)
2223	1165	>=65
2223	1588	[49,65)
2223	954	[49,65)
2224	391	[49,65)
2224	964	[29,36)
2224	938	[29,36)
2224	1911	<29
2225	929	<29
2226	930	>=65
2226	972	[29,36)
2226	972	[29,36)
2227	106	<29
2227	1184	<29
2227	194	<29
2227	1166	<29
2228	175	[36,49)
2228	175	<29
2228	234	[29,36)
2229	305	[29,36)
2230	915	<29
2230	941	[49,65)
2230	972	[49,65)
2230	915	<29
2230	915	<29
2230	941	[49,65)
2230	182	[36,49)
2230	103	<29
2230	2565	[29,36)
2231	932	<29
2232	42	[29,36)
2232	1185	<29
2233	934	>=65
2233	270	>=65
2233	1360	>=65
2233	270	>=65
2234	326	>=65
2234	972	[29,36)
2234	79	[36,49)
2234	1152	[36,49)
2234	1169	[36,49)
2234	75	[36,49)
2234	1470	>=65
2234	250	<29
2234	205	[36,49)
2235	935	<29
2236	936	[29,36)
2236	926	[29,36)
2236	926	[29,36)
2236	223	<29
2236	66	<29
2236	1124	[29,36)
2237	364	[36,49)
2237	1662	<29
2237	364	[29,36)
2237	1125	<29
2238	937	[49,65)
2238	981	<29
2238	981	<29
2239	938	[29,36)
2240	939	<29
2240	939	[49,65)
2240	912	>=65
2240	912	>=65
2240	2316	[49,65)
2241	537	>=65
2242	409	[29,36)
2242	1164	[36,49)
2242	930	[29,36)
2243	11	[49,65)
2243	721	>=65
2243	172	[36,49)
2243	172	[36,49)
2243	1778	[36,49)
2244	357	[29,36)
2244	614	[29,36)
2245	409	[29,36)
2246	915	[29,36)
2247	82	<29
2248	728	[29,36)
2248	1137	[29,36)
2249	940	<29
2249	940	[49,65)
2249	933	<29
2249	915	[49,65)
2250	244	[36,49)
2250	663	<29
2250	11	<29
2250	1571	>=65
2250	291	>=65
2250	1571	>=65
2251	7	>=65
2252	942	[49,65)
2252	291	[49,65)
2252	867	<29
2252	920	>=65
2252	633	[49,65)
2253	943	<29
2253	973	[49,65)
2253	943	<29
2253	1285	[36,49)
2254	932	<29
2254	932	<29
2254	968	<29
2254	915	[36,49)
2254	915	[36,49)
2254	981	<29
2254	81	[29,36)
2254	2121	<29
2255	743	[49,65)
2255	957	[49,65)
2255	776	>=65
2255	1078	>=65
2255	1135	>=65
2256	194	<29
2257	944	<29
2257	1179	<29
2257	469	>=65
2257	944	<29
2257	1254	[29,36)
2257	1179	<29
2257	1430	>=65
2257	944	<29
2257	944	<29
2257	279	>=65
2257	182	[49,65)
2257	944	<29
2257	1179	[29,36)
2257	944	<29
2259	510	<29
2259	412	[49,65)
2260	106	<29
2260	106	<29
2261	262	<29
2261	262	[29,36)
2261	941	[49,65)
2261	983	<29
2261	976	<29
2262	946	<29
2262	262	<29
2262	262	<29
2262	262	<29
2263	947	>=65
2264	510	>=65
2264	492	[36,49)
2264	995	>=65
2265	11	<29
2265	11	<29
2266	1200	>=65
2267	398	<29
2268	717	>=65
2268	135	>=65
2269	256	>=65
2269	958	>=65
2269	1117	[49,65)
2269	958	>=65
2270	862	>=65
2270	412	>=65
2271	570	[36,49)
2272	949	[29,36)
2272	962	[29,36)
2273	291	>=65
2273	291	<29
2274	951	<29
2274	1081	>=65
2274	412	>=65
2274	172	<29
2274	1364	>=65
2274	1387	[49,65)
2275	278	>=65
2275	961	[49,65)
2275	961	[29,36)
2275	1122	[29,36)
2275	1174	[49,65)
2275	278	>=65
2276	510	[49,65)
2276	31	[29,36)
2276	969	<29
2276	725	[36,49)
2276	933	[36,49)
2277	952	>=65
2277	492	[36,49)
2277	1147	>=65
2277	492	[36,49)
2277	1364	[29,36)
2277	492	[49,65)
2278	953	[36,49)
2278	1197	>=65
2278	947	[36,49)
2278	1181	>=65
2279	915	[49,65)
2279	1102	[29,36)
2279	246	[29,36)
2279	661	[49,65)
2279	1196	<29
2279	717	[36,49)
2280	2487	>=65
2281	955	>=65
2282	284	[36,49)
2283	436	<29
2283	695	<29
2283	695	<29
2285	956	<29
2285	567	<29
2285	357	<29
2286	459	<29
2287	636	>=65
2287	1800	[49,65)
2288	526	<29
2289	490	[49,65)
2289	1165	>=65
2290	191	>=65
2290	191	>=65
2291	933	<29
2291	933	<29
2292	135	[36,49)
2292	1225	[49,65)
2292	1275	<29
2292	391	[49,65)
2292	169	[29,36)
2293	492	[36,49)
2293	1077	[29,36)
2293	135	>=65
2293	1163	>=65
2293	1138	[29,36)
2293	135	>=65
2293	770	<29
2293	1138	>=65
2294	223	[29,36)
2294	1104	<29
2294	11	<29
2295	959	<29
2295	1077	[29,36)
2295	250	<29
2295	1077	[29,36)
2296	960	[36,49)
2296	960	[36,49)
2296	266	[36,49)
2296	960	[36,49)
2296	2291	[49,65)
2296	1096	<29
2296	977	[29,36)
2296	270	>=65
2296	977	[29,36)
2297	11	<29
2298	770	<29
2299	962	>=65
2299	994	[29,36)
2300	963	[49,65)
2300	1165	>=65
2300	978	[49,65)
2300	2399	<29
2301	863	<29
2301	390	>=65
2301	927	<29
2301	2119	>=65
2301	639	<29
2301	169	[36,49)
2301	150	<29
2301	1959	[29,36)
2302	933	<29
2302	1698	<29
2302	1172	[49,65)
2303	919	[29,36)
2303	921	<29
2304	965	[49,65)
2304	11	[36,49)
2304	1163	>=65
2304	119	[29,36)
2305	440	<29
2305	440	<29
2305	234	<29
2305	234	<29
2306	961	<29
2307	966	[29,36)
2307	172	[36,49)
2307	691	[49,65)
2307	440	[29,36)
2308	967	>=65
2308	1565	>=65
2309	24	>=65
2309	799	>=65
2309	799	>=65
2309	799	>=65
2310	933	<29
2311	940	[49,65)
2311	11	[49,65)
2312	968	[49,65)
2312	947	[29,36)
2312	947	[29,36)
2312	505	[36,49)
2312	837	[29,36)
2313	432	>=65
2313	358	<29
2313	358	<29
2313	2467	[36,49)
2314	925	<29
2314	181	<29
2314	5	<29
2315	969	[36,49)
2315	770	<29
2315	770	<29
2315	770	<29
2315	262	<29
2316	970	<29
2316	510	>=65
2316	631	<29
2317	175	[36,49)
2317	175	[29,36)
2317	969	<29
2317	969	[29,36)
2317	969	<29
2317	969	[29,36)
2317	1193	>=65
2317	915	[49,65)
2318	971	[49,65)
2318	171	>=65
2318	1422	<29
2318	1986	[29,36)
2319	719	<29
2319	699	<29
2320	913	<29
2320	979	[36,49)
2320	1145	<29
2321	394	>=65
2321	915	>=65
2321	1062	[36,49)
2321	309	[49,65)
2321	1225	>=65
2322	945	<29
2322	7	[36,49)
2322	978	>=65
2322	945	[36,49)
2323	974	<29
2323	81	<29
2323	790	<29
2323	1582	[29,36)
2323	291	[29,36)
2323	1582	[36,49)
2324	1104	[49,65)
2325	976	<29
2326	194	<29
2326	194	<29
2326	262	<29
2326	138	<29
2326	1534	<29
2326	1534	<29
2326	1534	<29
2327	977	<29
2327	364	<29
2327	295	<29
2327	1125	[29,36)
2327	1211	<29
2327	364	[29,36)
2328	336	[29,36)
2328	955	>=65
2328	1057	>=65
2329	947	>=65
2329	440	[36,49)
2330	1400	[49,65)
2331	978	>=65
2332	737	[36,49)
2332	398	[29,36)
2332	1105	>=65
2332	398	[29,36)
2332	182	[36,49)
2332	103	[36,49)
2332	1230	>=65
2332	239	[49,65)
2332	182	[36,49)
2334	314	>=65
2334	915	>=65
2335	179	[49,65)
2335	1108	[36,49)
2335	179	[49,65)
2335	1391	>=65
2336	352	<29
2337	143	<29
2338	862	>=65
2339	4	[49,65)
2339	2237	[29,36)
2339	897	>=65
2340	256	[29,36)
2340	715	[49,65)
2340	948	>=65
2341	980	[29,36)
2342	250	<29
2342	922	>=65
2342	1113	<29
2342	1166	<29
2342	973	[36,49)
2342	691	[29,36)
2342	189	<29
2342	922	<29
2343	1195	<29
2344	526	<29
2344	24	<29
2345	611	[36,49)
2345	2243	<29
2345	2559	[29,36)
2346	200	[36,49)
2346	1198	>=65
2347	1106	[49,65)
2347	797	[49,65)
2348	991	[36,49)
2348	1160	>=65
2348	1105	[36,49)
2348	1112	[36,49)
2348	1112	[36,49)
2349	605	>=65
2349	605	>=65
2349	605	>=65
2349	810	[49,65)
2350	982	>=65
2350	2002	>=65
2350	152	[36,49)
2350	2562	>=65
2350	1208	>=65
2351	983	>=65
2351	636	>=65
2351	2314	>=65
2352	178	<29
2352	178	<29
2352	1577	<29
2353	214	[29,36)
2353	234	[29,36)
2353	611	[49,65)
2353	611	[36,49)
2353	968	[29,36)
2353	214	<29
2354	776	[36,49)
2354	239	<29
2354	2122	>=65
2354	239	[36,49)
2354	927	<29
2355	968	<29
2355	968	<29
2355	1577	<29
2355	149	[29,36)
2356	984	>=65
2356	966	>=65
2357	43	[29,36)
2357	1162	<29
2357	138	[29,36)
2357	226	[36,49)
2357	262	<29
2358	985	[29,36)
2358	966	>=65
2358	934	>=65
2358	182	>=65
2358	897	>=65
2358	897	>=65
2358	934	>=65
2358	966	>=65
2358	915	>=65
2359	983	<29
2360	250	[29,36)
2360	1709	<29
2360	206	<29
2360	250	<29
2360	770	<29
2360	189	<29
2360	1113	<29
2360	945	<29
2360	945	<29
2361	987	<29
2362	737	>=65
2363	11	<29
2363	915	[36,49)
2363	757	>=65
2363	284	<29
2364	926	<29
2364	926	<29
2365	179	<29
2365	189	<29
2365	1138	[36,49)
2366	989	>=65
2367	990	[49,65)
2367	941	>=65
2367	941	>=65
2368	81	<29
2368	81	<29
2368	272	<29
2368	81	[29,36)
2368	272	<29
2369	357	[29,36)
2369	865	<29
2369	357	<29
2369	14	<29
2369	234	[36,49)
2369	357	<29
2370	93	[49,65)
2371	357	[29,36)
2372	949	[36,49)
2373	415	<29
2373	226	<29
2373	52	<29
2373	745	<29
2373	178	<29
2373	745	<29
2373	145	<29
2373	1149	<29
2373	802	<29
2374	915	[29,36)
2375	947	>=65
2375	915	[36,49)
2375	933	[29,36)
2375	189	<29
2376	992	[29,36)
2376	561	<29
2377	152	[49,65)
2377	388	<29
2377	466	[29,36)
2378	1	[36,49)
2378	1	[29,36)
2379	951	[29,36)
2379	352	[29,36)
2379	1103	[49,65)
2380	993	<29
2380	1068	[36,49)
2381	995	[36,49)
2382	996	<29
2382	2385	[36,49)
2382	862	[49,65)
2382	4	[49,65)
2382	948	[36,49)
2382	996	>=65
2383	336	<29
2383	172	<29
2384	263	[29,36)
2384	845	[36,49)
2384	2269	[29,36)
2385	263	<29
2385	1041	<29
2385	271	<29
2386	67	[36,49)
2386	720	[29,36)
2386	720	[29,36)
2386	1815	[29,36)
2387	354	>=65
2387	850	>=65
2388	39	>=65
2389	997	<29
2389	2087	[36,49)
2389	1031	<29
2389	779	<29
2390	898	<29
2391	1846	[36,49)
2392	999	[29,36)
2392	1014	[49,65)
2392	1464	>=65
2392	1014	>=65
2392	274	[29,36)
2392	2255	[36,49)
2392	1847	[49,65)
2392	2403	[36,49)
2392	1014	[49,65)
2393	1000	<29
2393	263	[36,49)
2393	2144	[36,49)
2393	218	[29,36)
2393	218	[29,36)
2393	744	[29,36)
2394	1001	<29
2394	53	<29
2394	208	>=65
2394	344	[29,36)
2394	854	>=65
2394	1482	>=65
2395	39	>=65
2395	884	>=65
2395	1552	[36,49)
2395	1478	[36,49)
2395	1552	[49,65)
2395	39	>=65
2395	39	>=65
2395	1194	>=65
2395	881	[36,49)
2395	1478	[36,49)
2396	667	>=65
2396	481	>=65
2397	1002	<29
2398	408	<29
2398	21	<29
2398	640	<29
2398	640	<29
2399	85	<29
2399	906	[49,65)
2399	1015	[29,36)
2399	1015	[29,36)
2399	263	[29,36)
2399	1015	<29
2400	847	>=65
2401	123	<29
2401	393	<29
2401	1805	>=65
2401	349	[36,49)
2402	201	<29
2402	857	<29
2404	855	>=65
2404	248	[36,49)
2406	895	<29
2407	895	>=65
2407	845	>=65
2407	866	[29,36)
2407	2334	[36,49)
2408	1003	<29
2408	899	[49,65)
2409	514	<29
2409	2120	<29
2410	39	[36,49)
2410	57	<29
2411	99	<29
2412	424	<29
2413	74	[29,36)
2413	534	[29,36)
2413	850	>=65
2413	183	[36,49)
2413	183	[36,49)
2414	515	[36,49)
2414	1122	>=65
2414	134	<29
2415	330	[29,36)
2415	26	<29
2415	401	[36,49)
2416	511	<29
2416	263	<29
2416	511	<29
2417	512	[29,36)
2417	1038	<29
2418	335	[29,36)
2418	899	>=65
2418	294	>=65
2418	1856	[49,65)
2418	855	>=65
2418	335	[29,36)
2419	894	[36,49)
2420	405	[49,65)
2420	420	[49,65)
2420	405	[36,49)
2421	22	<29
2421	461	<29
2421	28	<29
2422	543	<29
2422	2080	[49,65)
2423	201	[36,49)
2423	670	<29
2423	436	[36,49)
2424	1004	>=65
2424	884	>=65
2425	575	<29
2425	354	[49,65)
2426	626	[36,49)
2427	105	<29
2428	884	>=65
2430	361	[29,36)
2431	35	<29
2432	1006	<29
2433	1034	<29
2434	1007	<29
2434	890	<29
2434	2081	[36,49)
2434	2263	[29,36)
2435	719	<29
2435	719	<29
2436	329	>=65
2437	96	<29
2437	1452	<29
2438	572	[36,49)
2439	1004	>=65
2439	877	>=65
2439	2469	>=65
2439	673	[49,65)
2439	890	>=65
2440	1009	<29
2440	360	[36,49)
2441	170	[49,65)
2441	845	>=65
2441	67	<29
2442	543	[29,36)
2442	1974	[36,49)
2442	884	[49,65)
2443	555	<29
2443	408	<29
2443	408	<29
2443	408	<29
2444	447	[49,65)
2444	837	<29
2444	2491	<29
2445	1011	<29
2445	1032	<29
2445	2402	<29
2445	1011	<29
2446	895	[29,36)
2446	20	<29
2447	1002	<29
2447	627	<29
2447	627	<29
2448	74	[49,65)
2448	659	[49,65)
2448	1036	>=65
2449	845	[36,49)
2449	845	[36,49)
2450	1014	[49,65)
2450	360	>=65
2450	1014	[36,49)
2450	22	[36,49)
2451	884	[36,49)
2451	1042	<29
2451	1042	[29,36)
2451	878	<29
2451	512	<29
2452	218	[29,36)
2452	1051	[49,65)
2452	1978	>=65
2453	37	<29
2454	739	<29
2454	739	>=65
2454	999	<29
2455	204	<29
2456	297	>=65
2457	115	>=65
2457	1052	[36,49)
2457	1052	[49,65)
2457	1214	<29
2457	422	[36,49)
2457	1861	[49,65)
2458	294	>=65
2459	1044	<29
2460	734	>=65
2460	851	>=65
2461	245	[29,36)
2461	1030	[29,36)
2462	35	[29,36)
2462	1827	>=65
2462	35	[29,36)
2462	10	[36,49)
2463	183	<29
2463	512	<29
2463	183	<29
2463	846	<29
2463	183	<29
2463	183	<29
2464	484	[29,36)
2465	271	<29
2465	26	<29
2465	520	<29
2465	881	[49,65)
2465	408	<29
2466	134	<29
2467	1017	[29,36)
2467	2265	[36,49)
2468	850	[49,65)
2468	1020	[49,65)
2469	514	<29
2469	659	<29
2469	218	[29,36)
2469	2496	<29
2470	1018	[36,49)
2470	1860	>=65
2471	1019	[29,36)
2471	271	[29,36)
2471	903	[29,36)
2472	904	[49,65)
2473	85	<29
2473	263	<29
2473	35	<29
2473	35	<29
2474	1485	>=65
2475	400	<29
2475	2256	<29
2475	625	<29
2476	866	[29,36)
2476	204	<29
2477	86	<29
2478	170	<29
2478	470	<29
2478	1473	<29
2478	1031	<29
2479	899	>=65
2480	998	[29,36)
2480	1861	>=65
2480	859	[49,65)
2481	429	<29
2481	845	[36,49)
2481	845	[29,36)
2481	196	<29
2481	22	<29
2481	607	<29
2481	429	<29
2481	263	<29
2482	342	<29
2482	2260	<29
2482	1003	<29
2483	543	<29
2483	823	[29,36)
2483	823	[29,36)
2483	807	<29
2483	484	[36,49)
2484	393	[49,65)
2485	442	<29
2485	878	[49,65)
2485	878	[36,49)
2485	823	<29
2485	900	<29
2485	2568	[36,49)
2486	85	<29
2486	1035	[36,49)
2486	1037	>=65
2487	29	[29,36)
2488	160	[49,65)
2488	2333	[49,65)
2489	883	<29
2489	729	<29
2489	729	<29
2489	196	<29
2489	673	<29
2490	706	<29
2491	643	[36,49)
2491	221	[29,36)
2491	877	>=65
2491	294	[49,65)
2491	342	<29
2492	294	[49,65)
2492	908	[36,49)
2492	2116	<29
2492	848	[29,36)
2492	294	[29,36)
2492	871	<29
2492	2484	[36,49)
2492	257	<29
2492	294	[36,49)
2493	132	<29
2493	132	<29
2494	1363	<29
2494	1363	[29,36)
2495	1024	[29,36)
2495	855	<29
2495	269	[36,49)
2496	895	[29,36)
2496	183	[29,36)
2498	436	[36,49)
2499	38	>=65
2500	881	>=65
2500	1014	[49,65)
2500	881	>=65
2501	342	<29
2502	28	>=65
2502	1843	[36,49)
2503	889	[29,36)
2503	1004	>=65
2503	845	[36,49)
2503	866	<29
2503	845	[49,65)
2503	335	>=65
2504	855	<29
2505	132	[29,36)
2505	536	<29
2506	648	[49,65)
2506	123	[29,36)
2506	489	<29
2507	1027	<29
2508	442	<29
2509	1028	>=65
2510	643	>=65
2510	777	[29,36)
2510	823	[29,36)
2510	823	[29,36)
2511	905	[36,49)
2512	635	[29,36)
2512	848	[49,65)
2513	94	[29,36)
2513	845	>=65
2514	575	[29,36)
2514	648	<29
2515	1029	<29
2516	26	<29
2516	429	<29
2517	999	<29
2517	1033	<29
2517	1041	<29
2517	563	<29
2517	2260	<29
2518	379	<29
2518	457	>=65
2518	1004	>=65
2519	356	<29
2519	85	<29
2519	202	[36,49)
2520	59	<29
2522	720	[49,65)
2523	899	[49,65)
2523	845	[29,36)
2523	471	>=65
2524	885	[36,49)
2524	845	[36,49)
2525	354	<29
2525	882	[29,36)
2526	57	[29,36)
2526	361	[36,49)
2526	361	[36,49)
2527	72	[29,36)
2528	697	<29
2528	1009	<29
2528	2080	<29
2529	1002	<29
2529	61	<29
2529	39	[49,65)
2529	39	[36,49)
2530	775	[36,49)
2530	35	[29,36)
2530	507	[36,49)
2531	894	>=65
2531	666	>=65
2531	894	>=65
2532	905	<29
2533	1020	>=65
2533	1778	>=65
2534	231	[29,36)
2534	729	[36,49)
2535	434	<29
2535	470	<29
2536	456	[36,49)
2536	455	[36,49)
2536	456	[36,49)
2536	28	<29
2536	455	<29
2538	1805	>=65
2539	900	<29
2540	1037	<29
2540	1037	<29
2541	520	<29
2543	1039	<29
2543	1880	>=65
2543	613	>=65
2543	878	<29
2543	1214	[49,65)
2543	993	[29,36)
2544	22	<29
2545	889	[29,36)
2545	565	[36,49)
2545	89	>=65
2545	1485	[49,65)
2546	361	<29
2547	619	<29
2547	147	[36,49)
2547	147	[36,49)
2548	22	<29
2548	22	[29,36)
2548	28	<29
2549	558	>=65
2549	0	[49,65)
2550	512	[29,36)
2550	436	[29,36)
2550	512	<29
2550	1492	>=65
2551	1040	>=65
2552	891	<29
2552	534	<29
2552	891	<29
2553	1027	[29,36)
2553	1857	<29
2554	235	[36,49)
2554	257	[49,65)
2554	910	[36,49)
2554	235	[36,49)
2554	72	<29
2554	880	[36,49)
2554	72	<29
2555	666	[29,36)
2556	804	<29
2556	1785	<29
2556	1038	<29
2556	472	<29
2557	85	<29
2558	861	<29
2558	861	<29
2559	890	<29
2559	1031	<29
2559	1031	<29
2559	1031	<29
2560	283	[36,49)
2561	845	>=65
2561	263	[36,49)
2561	85	[49,65)
2562	351	[36,49)
2562	719	[49,65)
2563	201	>=65
2563	549	[36,49)
2563	845	[49,65)
2563	386	[49,65)
2563	425	>=65
2563	654	[29,36)
2563	845	[29,36)
2563	1042	>=65
2564	1481	<29
2564	2042	<29
2565	845	>=65
2565	845	>=65
2565	846	<29
2567	1043	<29
2567	898	[29,36)
2567	542	[29,36)
2568	484	[36,49)
2570	823	[36,49)
2571	349	>=65
2571	533	[36,49)
2571	2334	[29,36)
2571	263	[29,36)
2571	2440	[36,49)
2571	2484	[49,65)
2571	89	>=65
2572	287	<29
2572	833	<29
2572	2260	<29
2574	124	[36,49)
2574	67	[49,65)
2575	592	<29
2575	592	<29
2575	408	<29
2575	361	<29
2575	592	<29
2575	2120	<29
2576	905	<29
2576	170	[29,36)
2576	876	<29
2577	379	<29
2577	857	<29
2577	2410	<29
2578	386	<29
2578	1875	<29
2579	185	[36,49)
2579	1214	[49,65)
2579	185	[36,49)
2579	2026	[29,36)
2580	1004	[49,65)
2580	635	[29,36)
2580	1016	<29
2581	890	<29
2582	900	<29
2583	579	>=65
2583	579	>=65
2583	429	<29
2584	827	[29,36)
2585	1002	[29,36)
2586	1046	>=65
2587	592	<29
2587	113	<29
2587	424	<29
2587	1331	[29,36)
2588	1047	[49,65)
2588	2409	>=65
2589	874	<29
2589	859	[49,65)
2589	874	<29
2590	866	<29
2590	137	[36,49)
2591	1048	>=65
2591	274	[29,36)
2591	37	[49,65)
2591	1021	[36,49)
2591	2609	[49,65)
2592	652	<29
2593	699	<29
2594	183	[29,36)
2594	851	>=65
2594	263	[36,49)
2594	861	>=65
2595	905	[29,36)
2595	673	<29
2596	1050	>=65
2597	85	<29
2597	32	[29,36)
2597	315	[29,36)
2597	1487	[49,65)
2597	845	[49,65)
2597	1452	[36,49)
2597	2580	[36,49)
2597	2580	[29,36)
2597	1880	>=65
2597	1880	>=65
2598	105	<29
2598	26	<29
2599	719	<29
2600	508	[29,36)
2600	619	[29,36)
2601	1048	<29
2601	204	<29
2601	102	[29,36)
2601	263	[29,36)
2601	263	<29
2602	643	<29
2602	654	<29
2602	201	<29
2602	201	<29
2602	543	<29
2602	1906	<29
2603	1003	<29
2604	231	<29
2604	2260	<29
2604	1048	[36,49)
2604	137	<29
2604	67	[29,36)
2604	520	<29
2605	866	[49,65)
2605	1052	<29
2605	329	>=65
2605	2333	[49,65)
2606	563	<29
2607	123	<29
2607	1041	<29
2607	845	[49,65)
2607	1467	<29
2608	1053	>=65
2608	648	>=65
2609	263	[29,36)
2609	997	[36,49)
2609	263	<29
2609	383	[36,49)
2609	1509	[49,65)
2609	28	<29
2610	878	[49,65)
2610	1005	[29,36)
2611	1054	>=65
2611	873	[36,49)
2611	855	[49,65)
2612	555	<29
2612	643	[36,49)
2612	534	<29
2613	1799	[29,36)
2613	1799	[29,36)
2613	274	<29
2614	294	[49,65)
2614	335	[29,36)
2614	891	[49,65)
2615	1055	[36,49)
2615	1718	[29,36)
2615	66	[36,49)
2615	863	<29
2617	271	<29
2617	395	<29
2618	161	<29
2618	43	<29
2619	402	>=65
2619	452	<29
2619	402	>=65
2619	550	[36,49)
2619	402	>=65
2619	452	<29
2619	449	<29
2619	402	>=65
2620	323	<29
2620	890	<29
2620	508	[29,36)
2620	382	<29
2620	271	<29
2620	382	<29
2620	416	<29
2621	180	>=65
2621	180	>=65
2621	180	[29,36)
2622	19	<29
2622	602	<29
2622	1865	[36,49)
2623	136	>=65
2623	2201	[49,65)
2623	2	>=65
2623	380	>=65
2623	501	>=65
2623	136	[29,36)
2623	835	>=65
2623	1060	>=65
2623	2	>=65
2623	136	[36,49)
2623	275	[29,36)
2624	920	>=65
2624	487	[49,65)
2624	989	[29,36)
2624	1438	[36,49)
2624	989	[29,36)
2624	233	<29
2624	830	[29,36)
2624	487	[49,65)
2624	487	[49,65)
2624	4	[49,65)
2625	3	<29
2625	174	<29
2625	457	<29
2626	1058	>=65
2626	29	[49,65)
2626	415	<29
2627	236	>=65
2628	484	<29
2628	484	<29
2629	625	<29
2629	696	<29
2629	470	<29
2630	905	[29,36)
2630	157	>=65
2630	436	<29
2631	213	>=65
2631	383	[36,49)
2631	180	>=65
2631	285	[36,49)
2631	180	>=65
2631	383	[49,65)
2632	558	[29,36)
2632	35	[29,36)
2632	35	<29
2633	579	>=65
2633	767	<29
2633	1578	[49,65)
2634	783	[36,49)
2634	120	<29
2635	157	>=65
2635	1065	<29
2635	575	[49,65)
2635	425	[29,36)
2635	58	[36,49)
2635	228	>=65
2635	493	[36,49)
2635	582	[36,49)
2635	1056	[29,36)
2635	648	[49,65)
2636	490	>=65
2636	2122	>=65
2636	2101	>=65
2637	77	[36,49)
2639	407	[29,36)
2639	255	<29
2639	1534	[29,36)
2639	7	<29
2639	151	[36,49)
2640	111	[49,65)
2640	35	<29
2640	564	[29,36)
2640	474	[29,36)
2641	453	<29
2642	716	<29
2642	79	<29
2642	443	<29
2642	605	[29,36)
2642	79	[29,36)
2643	425	[36,49)
2644	287	<29
2644	184	<29
2644	1125	<29
2645	803	[49,65)
2646	644	>=65
2646	406	>=65
2646	644	>=65
2648	113	[36,49)
2649	180	>=65
2649	161	>=65
2650	66	[29,36)
2651	690	[36,49)
2652	454	<29
2652	734	>=65
2652	454	<29
2652	51	[36,49)
2653	30	[36,49)
2654	51	<29
2654	285	<29
2654	525	<29
2654	495	<29
2655	85	<29
2655	425	<29
2656	259	[49,65)
2656	418	[49,65)
2656	70	[49,65)
2657	436	[29,36)
2658	221	<29
2658	48	[29,36)
2658	2153	[36,49)
2658	661	>=65
2658	832	[49,65)
2658	221	[29,36)
2659	371	>=65
2659	630	>=65
2659	130	>=65
2659	371	>=65
2659	223	<29
2660	536	[29,36)
2661	727	<29
2661	322	<29
2661	634	<29
2662	207	<29
2662	98	<29
2662	1761	[36,49)
2663	493	[49,65)
2663	708	[36,49)
2663	493	>=65
2663	493	[36,49)
2663	335	[49,65)
2663	403	[49,65)
2664	1062	[29,36)
2664	443	[36,49)
2665	448	[29,36)
2665	429	<29
2665	252	<29
2665	1129	<29
2665	718	[29,36)
2665	17	<29
2666	561	<29
2667	291	[29,36)
2667	475	[36,49)
2667	303	>=65
2667	1764	[49,65)
2667	738	[36,49)
2667	2431	[49,65)
2667	1185	<29
2668	7	<29
2668	262	[29,36)
2668	470	<29
2668	575	<29
2669	838	>=65
2669	490	>=65
2669	490	>=65
2670	460	>=65
2670	22	<29
2671	719	[36,49)
2671	696	[36,49)
2671	807	<29
2672	452	<29
2673	1063	[36,49)
2673	579	>=65
2673	233	<29
2674	505	<29
2674	690	[29,36)
2674	406	[36,49)
2675	183	[49,65)
2675	382	[49,65)
2675	112	[36,49)
2675	619	[36,49)
2675	382	[36,49)
2675	26	[36,49)
2676	1064	[36,49)
2676	344	[29,36)
2677	112	<29
2677	123	<29
2677	98	<29
2677	123	<29
2677	98	<29
2678	213	>=65
2678	227	>=65
2679	836	[29,36)
