original_wm_poi_id	new_wm_poi_id
2184	2627
537	2628
2872	2629
94	2630
595	2631
228	2632
288	2633
1217	2634
2439	2635
3019	2636
2785	2637
775	2638
2109	2639
1673	2640
2157	2641
2095	2642
2029	2643
2882	2644
2608	2645
1591	2646
2704	2647
2193	2648
1307	2649
1669	2650
2953	2651
1417	2652
166	2653
1580	2654
1317	2655
980	2656
109	2657
1651	2658
1973	2659
1903	2660
973	2661
1293	2662
2584	2663
1306	2664
753	2665
1220	2666
2902	2667
3039	2668
1415	2669
3119	2670
914	2671
1316	2672
3082	2673
279	2674
1094	2675
61	2676
3240	2677
2037	2678
1484	2679
1851	2680
298	2681
1947	2682
1727	2683
1318	2684
3209	2685
1434	2686
2311	2687
502	2688
3038	2689
131	2690
2631	2691
3260	2692
1152	2693
2804	2694
164	2695
2363	2696
44	2697
3165	2698
1732	2699
125	2700
407	2701
220	2702
2696	2703
2987	2704
2189	2705
1262	2706
1245	2707
2742	2708
949	2709
2002	2710
848	2711
36	2712
367	2713
119	2714
2197	2715
1213	2716
921	2717
655	2718
2671	2719
2962	2720
496	2721
2680	2722
2353	2723
374	2724
1958	2725
2524	2726
2802	2727
1618	2728
2032	2729
2795	2730
652	2731
706	2732
1847	2733
1672	2734
1544	2735
2652	2736
2484	2737
3181	2738
2195	2739
964	2740
2234	2741
600	2742
57	2743
979	2744
2450	2745
1117	2746
2659	2747
165	2748
2069	2749
488	2750
697	2751
889	2752
939	2753
1998	2754
1145	2755
1649	2756
2679	2757
345	2758
1615	2759
2489	2760
771	2761
1912	2762
2196	2763
2673	2764
2198	2765
2192	2766
2398	2767
2958	2768
2021	2769
2734	2770
1874	2771
2809	2772
120	2773
492	2774
2481	2775
1186	2776
323	2777
2873	2778
2971	2779
580	2780
2782	2781
777	2782
1790	2783
473	2784
1693	2785
2185	2786
658	2787
2910	2788
2924	2789
2502	2790
2891	2791
2132	2792
3324	2793
865	2794
183	2795
1026	2796
1694	2797
1148	2798
2818	2799
960	2800
1650	2801
599	2802
966	2803
2414	2804
23	2805
614	2806
499	2807
1277	2808
2097	2809
2812	2810
309	2811
1653	2812
2720	2813
2341	2814
86	2815
844	2816
3268	2817
1843	2818
947	2819
2160	2820
1431	2821
2277	2822
12	2823
1239	2824
1638	2825
1084	2826
2944	2827
3102	2828
2058	2829
1287	2830
2656	2831
589	2832
1370	2833
3089	2834
1972	2835
1646	2836
2238	2837
2947	2838
2376	2839
1005	2840
1104	2841
2456	2842
2697	2843
3275	2844
449	2845
1454	2846
811	2847
381	2848
869	2849
1735	2850
3033	2851
409	2852
824	2853
1083	2854
312	2855
1051	2856
62	2857
3173	2858
1200	2859
1910	2860
2482	2861
2388	2862
490	2863
2728	2864
239	2865
544	2866
1197	2867
2355	2868
145	2869
461	2870
2792	2871
2076	2872
104	2873
3138	2874
1271	2875
832	2876
1449	2877
1809	2878
297	2879
2521	2880
1229	2881
315	2882
1481	2883
3154	2884
1783	2885
1439	2886
756	2887
991	2888
3200	2889
452	2890
573	2891
1057	2892
2324	2893
2290	2894
851	2895
3126	2896
302	2897
2155	2898
528	2899
2807	2900
1830	2901
2649	2902
2010	2903
780	2904
132	2905
3044	2906
2121	2907
584	2908
3122	2909
712	2910
2666	2911
2335	2912
1275	2913
3242	2914
1529	2915
2954	2916
2974	2917
446	2918
2801	2919
2713	2920
567	2921
1831	2922
2125	2923
2504	2924
2522	2925
2595	2926
793	2927
1463	2928
611	2929
2320	2930
3108	2931
500	2932
997	2933
194	2934
71	2935
1017	2936
2459	2937
1951	2938
951	2939
1494	2940
765	2941
657	2942
2505	2943
416	2944
912	2945
2701	2946
2167	2947
375	2948
3163	2949
1963	2950
467	2951
1677	2952
1185	2953
2354	2954
2984	2955
3022	2956
2419	2957
738	2958
2183	2959
2188	2960
1429	2961
2288	2962
1978	2963
3121	2964
2024	2965
931	2966
3160	2967
1871	2968
3248	2969
1044	2970
1468	2971
2359	2972
1622	2973
2336	2974
1360	2975
2840	2976
2650	2977
147	2978
2508	2979
959	2980
2523	2981
656	2982
1869	2983
2458	2984
3257	2985
2612	2986
3147	2987
3286	2988
2949	2989
2492	2990
383	2991
1610	2992
659	2993
981	2994
3327	2995
2629	2996
2756	2997
1399	2998
2360	2999
1258	3000
1496	3001
1442	3002
1483	3003
272	3004
1613	3005
2797	3006
1999	3007
1123	3008
257	3009
379	3010
862	3011
1090	3012
1863	3013
