user_id_new	wm_poi_id_new	order_price_interval
1239	314	[29,36)
1239	314	[29,36)
1239	413	<29
1239	314	<29
1239	314	<29
1239	414	<29
1240	606	[36,49)
1240	536	[36,49)
1240	463	[36,49)
1240	698	[49,65)
1240	577	[49,65)
1241	563	<29
1241	0	<29
1241	183	[29,36)
1241	183	<29
1241	183	<29
1241	442	[29,36)
1241	105	<29
1242	2402	[29,36)
1242	381	[29,36)
1242	454	[29,36)
1242	402	<29
1242	716	<29
1242	402	<29
1242	302	[36,49)
1242	550	[36,49)
1242	1111	[49,65)
1242	381	[36,49)
1242	1724	<29
1243	9	[49,65)
1244	231	<29
1244	360	<29
1244	436	<29
1244	607	<29
1244	673	<29
1244	2650	<29
1245	589	<29
1246	351	<29
1246	134	<29
1246	608	<29
1246	351	<29
1246	678	[36,49)
1246	186	[29,36)
1246	444	[36,49)
1246	750	<29
1246	441	[29,36)
1246	351	<29
1246	1056	[29,36)
1246	465	<29
1246	351	<29
1246	465	<29
1246	465	[29,36)
1246	678	<29
1246	134	<29
1247	86	[29,36)
1247	85	<29
1247	450	<29
1247	450	<29
1247	450	<29
1247	481	<29
1248	749	>=65
1249	219	<29
1249	219	<29
1249	302	<29
1249	26	<29
1249	23	<29
1249	219	<29
1249	37	<29
1249	302	<29
1249	282	<29
1250	29	>=65
1250	168	>=65
1250	751	>=65
1250	29	>=65
1250	601	>=65
1250	168	>=65
1250	485	>=65
1250	69	>=65
1250	168	>=65
1251	279	<29
1251	456	[36,49)
1251	682	>=65
1251	159	<29
1251	2932	>=65
1251	279	<29
1251	1435	[36,49)
1251	1445	<29
1252	418	[49,65)
1252	425	>=65
1252	74	<29
1252	29	<29
1252	1918	<29
1252	383	>=65
1252	383	[36,49)
1252	388	[36,49)
1253	597	>=65
1254	919	>=65
1255	403	>=65
1255	403	>=65
1255	355	[36,49)
1255	174	<29
1256	10	<29
1256	484	<29
1256	10	<29
1256	72	<29
1257	79	[49,65)
1258	28	[36,49)
1258	28	[36,49)
1258	905	[36,49)
1258	28	<29
1258	147	[36,49)
1258	147	[36,49)
1258	147	[36,49)
1258	28	<29
1259	614	[29,36)
1259	614	[29,36)
1259	1068	<29
1259	505	<29
1260	1175	[29,36)
1260	1175	>=65
1260	1247	>=65
1260	794	[36,49)
1260	1247	[29,36)
1260	1175	[49,65)
1260	1250	[36,49)
1260	1175	>=65
1260	1247	[36,49)
1260	1250	[36,49)
1260	541	>=65
1261	1097	[49,65)
1261	314	>=65
1261	690	[36,49)
1261	321	[36,49)
1261	265	[49,65)
1262	443	>=65
1264	910	[29,36)
1264	339	>=65
1264	633	[36,49)
1264	327	>=65
1264	1561	[29,36)
1264	15	<29
1264	1561	[29,36)
1264	402	<29
1264	17	<29
1264	381	>=65
1264	15	<29
1264	381	>=65
1264	685	[29,36)
1264	395	<29
1264	393	[49,65)
1264	381	[49,65)
1264	591	[29,36)
1264	167	[36,49)
1264	591	[29,36)
1264	709	[29,36)
1264	1798	[49,65)
1264	1545	>=65
1264	50	>=65
1264	393	[36,49)
1264	195	[36,49)
1264	50	>=65
1264	478	<29
1264	402	[29,36)
1264	1916	<29
1265	269	[49,65)
1265	705	>=65
1265	29	[49,65)
1265	288	<29
1265	678	[36,49)
1265	269	[29,36)
1265	766	>=65
1266	473	[36,49)
1266	59	[36,49)
1266	547	[29,36)
1266	442	<29
1266	1310	>=65
1266	103	>=65
1266	46	>=65
1266	586	<29
1267	719	<29
1267	648	[29,36)
1267	719	<29
1267	72	<29
1267	125	<29
1267	125	<29
1267	1785	<29
1267	125	<29
1267	360	<29
1267	1785	<29
1267	1785	<29
1268	10	>=65
1268	123	>=65
1268	10	>=65
1269	2487	>=65
1269	117	[29,36)
1269	402	[36,49)
1269	772	[49,65)
1269	125	[29,36)
1269	344	[36,49)
1269	402	[36,49)
1269	476	[36,49)
1270	57	<29
1270	397	<29
1270	113	<29
1271	38	[29,36)
1271	802	<29
1271	802	<29
1271	167	>=65
1271	262	[36,49)
1271	262	<29
1271	802	<29
1271	602	[29,36)
1271	802	<29
1272	476	>=65
1272	476	>=65
1272	930	>=65
1272	439	>=65
1272	598	>=65
1273	375	<29
1273	35	<29
1273	35	<29
1274	353	[36,49)
1274	692	<29
1274	702	<29
1274	288	[29,36)
1274	19	<29
1274	1770	[29,36)
1274	702	<29
1274	692	<29
1274	288	<29
1274	288	<29
1275	354	[29,36)
1275	652	<29
1275	265	<29
1275	354	<29
1276	86	<29
1276	393	[36,49)
1276	86	<29
1276	327	[49,65)
1276	259	[49,65)
1276	8	[49,65)
1276	393	[36,49)
1276	393	[36,49)
1276	102	>=65
1277	393	[29,36)
1277	2596	<29
1277	2596	<29
1278	51	<29
1278	51	<29
1278	51	<29
1279	406	[29,36)
1279	7	[29,36)
1279	406	[29,36)
1279	453	<29
1279	543	<29
1279	406	[29,36)
1279	442	<29
1280	547	[36,49)
1280	179	[36,49)
1280	448	[29,36)
1280	159	[36,49)
1280	711	[49,65)
1280	727	<29
1281	85	<29
1281	287	<29
1281	1974	[49,65)
1281	287	<29
1281	1815	[36,49)
1281	719	<29
1281	2350	<29
1281	1815	[36,49)
1282	107	<29
1282	397	<29
1282	459	<29
1282	397	<29
1282	255	<29
1282	802	<29
1282	107	<29
1282	56	<29
1282	411	<29
1283	418	<29
1283	186	<29
1283	372	>=65
1283	444	<29
1283	418	<29
1283	418	<29
1283	418	<29
1283	608	[49,65)
1284	669	[36,49)
1284	342	[29,36)
1284	342	<29
1284	261	[36,49)
1284	342	<29
1284	442	[29,36)
1285	611	[36,49)
1287	457	[49,65)
1287	195	>=65
1287	673	[36,49)
1287	70	[36,49)
1287	384	[29,36)
1288	329	>=65
1288	10	<29
1288	10	<29
1288	137	[49,65)
1289	39	>=65
1289	403	[36,49)
1289	39	>=65
1289	1737	<29
1289	566	[49,65)
1289	6	>=65
1289	2332	[36,49)
1290	125	<29
1290	454	[29,36)
1290	491	[29,36)
1290	391	[36,49)
1290	35	<29
1290	35	<29
1290	625	<29
1290	491	[36,49)
1291	89	[36,49)
1291	520	<29
1291	293	<29
1291	473	[36,49)
1291	67	[36,49)
1291	355	[49,65)
1291	536	<29
1291	1031	[29,36)
1292	652	<29
1292	652	<29
1292	293	[29,36)
1292	201	<29
1292	408	<29
1292	196	<29
1292	21	<29
1292	376	<29
1292	376	<29
1292	461	<29
1292	461	<29
1293	366	<29
1293	366	<29
1294	575	[29,36)
1294	127	[36,49)
1294	57	<29
1295	346	[49,65)
1295	513	[49,65)
1295	228	>=65
1295	162	>=65
1295	627	[29,36)
1295	45	[49,65)
1296	29	>=65
1296	760	[36,49)
1296	485	[36,49)
1296	45	[29,36)
1297	1618	[49,65)
1298	244	<29
1298	778	<29
1298	1784	>=65
1298	778	<29
1298	1670	[36,49)
1298	778	[36,49)
1298	225	<29
1299	512	[36,49)
1299	1454	[49,65)
1299	257	[29,36)
1299	1454	[49,65)
1299	1454	[36,49)
1299	2350	[36,49)
1299	257	[29,36)
1299	624	>=65
1299	263	[29,36)
1299	29	>=65
1299	29	[29,36)
1299	67	[29,36)
1300	110	[29,36)
1301	167	>=65
1301	308	<29
1301	133	[29,36)
1301	550	<29
1302	432	>=65
1302	1545	>=65
1302	432	>=65
1302	107	<29
1302	610	>=65
1302	610	>=65
1302	674	>=65
1302	589	[36,49)
1302	380	[49,65)
1303	442	<29
1303	536	<29
1303	742	<29
1303	742	<29
1304	689	>=65
1304	387	[49,65)
1304	681	>=65
1304	387	>=65
1304	195	>=65
1304	244	[49,65)
1304	834	>=65
1304	431	>=65
1304	402	[29,36)
1304	39	>=65
1305	462	[29,36)
1305	233	<29
1305	1063	[29,36)
1305	2325	<29
1306	256	[29,36)
1306	2380	<29
1306	1797	>=65
1306	256	[36,49)
1306	284	[36,49)
1306	233	[36,49)
1306	256	[49,65)
1306	672	>=65
1306	502	>=65
1306	256	[29,36)
1307	2596	<29
1307	130	[36,49)
1307	130	[36,49)
1307	117	[29,36)
1307	803	<29
1307	110	[36,49)
1308	737	[49,65)
1308	737	[49,65)
1309	1516	[36,49)
1309	136	[36,49)
1310	368	[29,36)
1310	58	[29,36)
1310	472	[36,49)
1310	593	[36,49)
1310	161	<29
1310	671	[36,49)
1310	194	<29
1310	713	[49,65)
1311	716	<29
1311	545	<29
1311	683	<29
1311	233	<29
1311	233	[29,36)
1311	738	<29
1311	233	<29
1311	763	[29,36)
1311	284	<29
1311	1865	[36,49)
1311	504	[36,49)
1311	683	[29,36)
1311	1865	[29,36)
1311	232	[36,49)
1312	469	>=65
1312	561	<29
1312	428	<29
1312	315	>=65
1312	269	[49,65)
1313	1846	<29
1313	287	[29,36)
1313	411	[29,36)
1313	411	[29,36)
1313	366	[29,36)
1313	142	<29
1313	58	<29
1313	471	<29
1313	302	[29,36)
1313	425	[49,65)
1313	695	<29
1313	1405	>=65
1313	887	[49,65)
1313	1846	<29
1313	607	<29
1315	1481	<29
1315	2299	[29,36)
1315	647	<29
1315	342	<29
1315	2299	[29,36)
1315	684	[29,36)
1316	59	<29
1316	673	<29
1316	673	<29
1316	673	[36,49)
1316	635	[49,65)
1316	59	<29
1316	635	[49,65)
1317	11	<29
1317	126	<29
1317	15	<29
1317	550	<29
1317	380	[36,49)
1318	167	>=65
1319	99	<29
1320	274	<29
1320	395	<29
1320	72	<29
1322	35	<29
1322	7	<29
1322	385	<29
1322	235	<29
1322	7	<29
1322	383	[29,36)
1322	2424	<29
1323	154	<29
1323	1685	[29,36)
1323	1567	[29,36)
1323	142	[29,36)
1323	234	<29
1323	142	[36,49)
1323	493	[29,36)
1323	475	[49,65)
1323	692	<29
1323	154	<29
1323	154	<29
1323	234	[29,36)
1323	1685	[36,49)
1324	170	<29
1324	161	<29
1324	323	<29
1324	2450	<29
1324	153	<29
1324	256	[29,36)
1325	391	[49,65)
1325	85	[29,36)
1325	499	<29
1325	85	[36,49)
1325	1097	[29,36)
1325	2190	[36,49)
1325	819	[29,36)
1325	2424	[29,36)
1325	1824	[29,36)
1325	112	[29,36)
1325	382	[36,49)
1325	161	<29
1325	2609	[29,36)
1326	721	>=65
1326	402	>=65
1326	228	>=65
1326	269	[29,36)
1327	2035	<29
1327	1907	<29
1327	688	<29
1327	452	<29
1327	452	<29
1327	589	<29
1327	1779	<29
1327	2357	[29,36)
1328	402	[49,65)
1328	402	[49,65)
1328	438	<29
1328	1683	[36,49)
1328	107	<29
1328	1720	[29,36)
1328	591	[29,36)
1328	575	[29,36)
1329	137	<29
1329	137	<29
1329	137	<29
1329	137	<29
1329	137	<29
1329	137	<29
1329	2609	<29
1329	37	<29
1330	153	[36,49)
1330	181	<29
1330	153	[49,65)
1330	153	[49,65)
1330	781	[36,49)
1330	505	<29
1330	153	[49,65)
1330	223	[36,49)
1330	153	[49,65)
1330	339	[49,65)
1330	223	[36,49)
1330	181	<29
1330	130	[36,49)
1331	289	[29,36)
1331	542	<29
1332	1886	<29
1332	1872	<29
1332	1886	[29,36)
1332	1872	<29
1332	805	[29,36)
1332	117	[29,36)
1332	209	[29,36)
1332	805	[29,36)
1332	117	[36,49)
1332	1497	[36,49)
1332	209	[49,65)
1332	1841	[36,49)
1333	45	>=65
1333	287	[36,49)
1333	712	>=65
1333	29	>=65
1333	690	[36,49)
1333	473	[36,49)
1333	287	[49,65)
1333	113	>=65
1333	140	[49,65)
1333	736	[36,49)
1333	45	[36,49)
1333	690	[29,36)
1333	536	<29
1333	292	[36,49)
1333	772	[36,49)
1333	236	>=65
1333	425	>=65
1334	309	>=65
1334	388	>=65
1334	388	>=65
1335	425	[29,36)
1335	85	<29
1335	125	<29
1335	134	<29
1335	125	<29
1335	125	<29
1335	125	<29
1335	425	<29
1335	125	<29
1335	425	[29,36)
1335	104	<29
1335	125	<29
1335	263	<29
1335	112	<29
1336	465	[36,49)
1336	50	[36,49)
1336	39	[36,49)
1336	624	[36,49)
1336	39	[49,65)
1336	287	<29
1336	624	<29
1336	624	<29
1336	772	<29
1336	624	<29
1337	85	<29
1337	33	>=65
1337	36	<29
1337	233	[29,36)
1337	385	<29
1337	36	[29,36)
1337	36	<29
1337	36	<29
1337	783	<29
1338	490	>=65
1338	378	<29
1338	504	[29,36)
1339	235	<29
1339	1091	<29
1339	235	<29
1340	1082	>=65
1340	11	>=65
1340	970	[29,36)
1341	826	<29
1342	686	[29,36)
1342	665	<29
1342	209	<29
1342	1069	<29
1342	619	<29
1343	1761	[36,49)
1343	3	[29,36)
1343	1761	[36,49)
1343	372	>=65
1343	1761	>=65
1344	940	[49,65)
1344	284	[36,49)
1344	438	[36,49)
1344	164	[49,65)
1344	448	[49,65)
1344	127	[29,36)
1344	204	[29,36)
1344	486	>=65
1344	448	[36,49)
1344	353	>=65
1344	204	<29
1344	219	[29,36)
1344	231	[29,36)
1344	1074	>=65
1345	287	[36,49)
1345	287	<29
1345	287	[29,36)
1345	43	[36,49)
1346	468	<29
1346	72	<29
1346	123	<29
1347	513	[49,65)
1347	27	[36,49)
1347	127	[49,65)
1347	113	>=65
1347	232	[49,65)
1348	781	<29
1348	802	<29
1348	443	<29
1348	225	<29
1349	38	[29,36)
1349	1674	[29,36)
1349	811	[36,49)
1349	221	<29
1349	513	[49,65)
1349	450	<29
1349	828	[36,49)
1349	367	[36,49)
1349	108	<29
1349	640	<29
1349	579	[49,65)
1349	426	[29,36)
1349	665	<29
1349	274	<29
1349	23	<29
1349	549	[29,36)
1350	274	[36,49)
1350	559	>=65
1350	402	[49,65)
1350	115	[36,49)
1350	449	[29,36)
1350	28	[49,65)
1350	559	<29
1350	85	[49,65)
1350	219	<29
1350	766	>=65
1350	597	>=65
1350	309	>=65
1350	2063	>=65
1350	613	>=65
1350	105	[29,36)
1350	491	[36,49)
1350	208	[36,49)
1350	219	<29
1351	585	<29
1352	19	<29
1352	117	[29,36)
1352	337	<29
1352	21	<29
1352	494	[29,36)
1353	512	<29
1354	58	[29,36)
1354	433	<29
1354	433	<29
1354	58	[29,36)
1355	1798	[49,65)
1355	467	[49,65)
1355	568	>=65
1355	362	>=65
1355	803	<29
1355	793	[36,49)
1355	796	[49,65)
1355	467	[49,65)
1355	444	>=65
1355	617	>=65
1355	167	>=65
1355	208	>=65
1355	1717	[29,36)
1355	251	>=65
1355	89	[49,65)
1355	2171	>=65
1356	698	[29,36)
1356	698	[36,49)
1356	501	[29,36)
1357	180	[49,65)
1357	2149	[29,36)
1357	764	[36,49)
1358	723	>=65
1359	619	[36,49)
1359	273	<29
1359	273	[29,36)
1359	355	[36,49)
1359	282	<29
1359	960	[49,65)
1359	282	<29
1359	619	[29,36)
1359	1470	>=65
1360	29	[49,65)
1360	236	[36,49)
1360	518	>=65
1360	39	>=65
1360	39	>=65
1361	84	[36,49)
1361	406	>=65
1361	17	<29
1361	1047	<29
1361	327	[29,36)
1361	351	<29
1361	140	[36,49)
1361	140	>=65
1361	342	<29
1362	154	<29
1362	433	[29,36)
1362	154	<29
1362	154	<29
1362	614	[29,36)
1362	154	<29
1363	382	[29,36)
1363	152	[29,36)
1363	665	<29
1363	226	[29,36)
1364	2827	>=65
1364	552	[36,49)
1364	142	<29
1365	753	[36,49)
1365	218	<29
1365	402	[29,36)
1365	98	<29
1365	56	<29
1365	753	<29
1365	167	[36,49)
1366	327	[36,49)
1367	637	[36,49)
1367	418	[29,36)
1367	418	<29
1367	637	<29
1367	637	<29
1367	637	<29
1367	637	<29
1367	565	<29
1367	1483	[29,36)
1367	2273	[29,36)
1367	565	<29
1368	85	<29
1368	105	<29
1368	105	<29
1368	311	<29
1369	454	[29,36)
1369	429	[36,49)
1369	487	[36,49)
1369	500	<29
1369	113	[29,36)
1369	371	[36,49)
1369	363	<29
1369	615	>=65
1370	668	<29
1370	1530	<29
1370	339	<29
1370	248	<29
1370	287	<29
1370	1530	<29
1371	26	<29
1371	263	<29
1371	123	<29
1371	86	<29
1371	804	<29
1371	263	<29
1372	423	[49,65)
1372	1294	[36,49)
1372	442	[29,36)
1372	269	>=65
1372	209	[49,65)
1373	186	<29
1373	603	<29
1373	20	<29
1373	263	<29
1374	1912	[36,49)
1375	610	>=65
1375	610	>=65
1376	409	<29
1376	1158	[49,65)
1376	573	<29
1376	2	[49,65)
1376	579	[49,65)
1376	614	<29
1377	1697	<29
1377	130	[29,36)
1377	183	<29
1377	2098	<29
1377	1770	[29,36)
1377	75	>=65
1378	48	<29
1378	153	[36,49)
1378	19	<29
1378	17	<29
1378	153	<29
1378	23	<29
1378	232	<29
1378	23	<29
1378	153	[29,36)
1378	48	<29
1378	17	<29
1378	640	<29
1379	489	[36,49)
1379	489	[36,49)
1379	117	[49,65)
1379	774	>=65
1379	117	[49,65)
1379	117	[36,49)
1380	2600	<29
1380	106	<29
1381	57	[36,49)
1381	524	>=65
1381	641	>=65
1381	805	[49,65)
1381	208	>=65
1381	465	>=65
1381	197	>=65
1381	701	>=65
1381	2479	>=65
1381	453	[29,36)
1381	2394	>=65
1381	547	>=65
1382	45	<29
1382	168	<29
1383	66	<29
1383	560	<29
1383	43	<29
1383	376	<29
1384	1169	[49,65)
1384	80	[49,65)
1384	80	[49,65)
1384	1954	<29
1384	2829	<29
1384	207	[36,49)
1384	200	<29
1384	207	[36,49)
1384	2829	<29
1384	207	[29,36)
1384	332	<29
1384	2829	[29,36)
1384	19	<29
1384	988	[36,49)
1385	1266	[49,65)
1385	1266	[49,65)
1385	1266	[49,65)
1385	28	<29
1386	179	>=65
1386	692	<29
1386	57	[29,36)
1386	7	[29,36)
1386	781	<29
1386	57	<29
1386	692	<29
1386	663	<29
1386	561	<29
1387	1927	>=65
1387	599	>=65
1387	2	>=65
1387	1058	>=65
1388	504	[49,65)
1389	344	<29
1390	281	>=65
1390	712	>=65
1390	422	[49,65)
1390	61	<29
1390	750	>=65
1390	422	[36,49)
1390	515	[49,65)
1390	17	[29,36)
1391	45	[36,49)
1391	342	<29
1391	355	[36,49)
1392	180	>=65
1392	2142	>=65
1393	18	>=65
1393	18	[49,65)
1393	2064	>=65
1393	325	>=65
1393	2064	>=65
1393	18	>=65
1393	633	>=65
1393	325	>=65
1393	18	[49,65)
1393	152	[29,36)
1393	834	[36,49)
1393	18	[36,49)
1394	29	<29
1394	142	<29
1395	105	<29
1395	170	[36,49)
1395	283	[29,36)
1395	105	<29
1395	1220	[29,36)
1395	1056	[29,36)
1395	1056	<29
1395	302	<29
1395	543	[29,36)
1395	461	<29
1395	461	<29
1395	461	<29
1395	461	<29
1395	461	<29
1395	461	<29
1395	461	<29
1395	229	<29
1395	543	[36,49)
1395	543	[29,36)
1395	229	<29
1395	312	[49,65)
1396	583	<29
1396	583	<29
1396	583	[29,36)
1396	835	<29
1396	718	[49,65)
1396	835	<29
1396	605	[36,49)
1396	550	[29,36)
1396	2274	[49,65)
1396	466	[36,49)
1396	2506	[36,49)
1397	514	<29
1397	376	<29
1397	105	<29
1397	112	[29,36)
1398	281	[29,36)
1398	659	<29
1398	397	[49,65)
1398	442	<29
1399	11	<29
1399	1745	>=65
1399	151	>=65
1399	1298	[49,65)
1399	1298	>=65
1400	196	<29
1400	248	<29
1400	112	<29
1400	112	<29
1401	1331	[29,36)
1402	2276	<29
1402	466	[49,65)
1402	111	[36,49)
1402	69	>=65
1402	180	>=65
1403	288	[29,36)
1404	535	[36,49)
1404	833	<29
1404	487	[29,36)
1404	487	[36,49)
1404	765	[49,65)
1404	2205	>=65
1405	239	[29,36)
1405	1111	>=65
1405	239	<29
1405	1778	[49,65)
1405	490	[36,49)
1405	79	[49,65)
1405	1700	[29,36)
1405	272	<29
1405	452	<29
1405	48	<29
1405	1540	[29,36)
1405	1724	[36,49)
1405	1724	[29,36)
1405	661	>=65
1405	530	>=65
1405	1106	>=65
1406	1093	>=65
1406	1853	>=65
1406	359	>=65
1406	183	<29
1406	263	[29,36)
1406	748	[36,49)
1406	803	>=65
1407	641	>=65
1407	159	[49,65)
1407	641	>=65
1408	561	<29
1408	759	[36,49)
1408	172	<29
1408	330	[29,36)
1409	189	>=65
1409	725	<29
1409	506	<29
1409	725	<29
1409	506	<29
1409	107	<29
1409	262	<29
1409	602	[29,36)
1409	154	<29
1409	262	<29
1409	2627	<29
1409	154	<29
1409	262	<29
1410	253	[29,36)
1410	438	[49,65)
1410	582	[29,36)
1410	1048	<29
1410	323	[36,49)
1411	152	[29,36)
1412	1685	[36,49)
1412	2104	<29
1412	2104	<29
1412	152	[29,36)
1412	363	<29
1412	2104	<29
1412	363	[29,36)
1412	70	[36,49)
1412	15	>=65
1412	10	<29
1413	550	<29
1413	1331	[29,36)
1413	749	[36,49)
1413	644	<29
1413	141	<29
1413	112	[29,36)
1413	549	[29,36)
1415	234	<29
1415	2730	[29,36)
1415	401	<29
1415	401	[29,36)
1415	675	<29
1415	2730	<29
1415	552	<29
1416	23	<29
1416	58	[36,49)
1416	39	[49,65)
1416	39	[49,65)
1416	17	[36,49)
1416	878	[36,49)
1416	146	[49,65)
1416	448	[49,65)
1416	339	[49,65)
1416	58	<29
1416	425	[49,65)
1416	58	<29
1416	146	[36,49)
1416	39	[49,65)
1416	39	[49,65)
1416	236	[36,49)
1416	236	[49,65)
1416	146	[49,65)
1416	236	[49,65)
1417	7	[36,49)
1417	536	[49,65)
1417	38	[49,65)
1418	151	[36,49)
1418	370	[49,65)
1418	11	<29
1418	259	<29
1418	243	<29
1418	151	[29,36)
1418	115	[29,36)
1418	256	<29
1418	151	[36,49)
1418	493	[36,49)
1418	820	[29,36)
1419	354	>=65
1419	535	<29
1420	1609	>=65
1420	158	>=65
1420	429	>=65
1420	45	>=65
1420	319	>=65
1420	344	[49,65)
1420	324	>=65
1420	1609	>=65
1420	344	[49,65)
1420	667	>=65
1420	158	>=65
1420	191	>=65
1420	667	>=65
1421	2596	[36,49)
1421	433	<29
1421	403	[49,65)
1421	459	<29
1421	459	[29,36)
1421	2603	[29,36)
1421	760	[29,36)
1421	1010	<29
1421	389	[36,49)
1421	282	<29
1421	147	[49,65)
1421	433	<29
1421	425	<29
1421	425	[36,49)
1421	384	[36,49)
1421	425	[36,49)
1421	71	<29
1421	403	[49,65)
1421	403	[49,65)
1422	380	[36,49)
1423	223	[49,65)
1423	404	>=65
1424	187	<29
1424	57	<29
1424	174	[36,49)
1424	84	<29
1424	84	[29,36)
1424	225	[36,49)
1424	805	>=65
1424	84	<29
1424	2042	<29
1424	1522	>=65
1424	575	[29,36)
1424	805	>=65
1424	1522	>=65
1425	597	[49,65)
1425	1470	>=65
1425	213	>=65
1425	2	[49,65)
1425	517	[36,49)
1425	208	>=65
1425	513	>=65
1425	140	[49,65)
1425	475	[49,65)
1425	457	>=65
1425	1214	[49,65)
1425	1768	>=65
1425	401	[49,65)
1425	113	[49,65)
1425	140	[36,49)
1425	953	>=65
1425	75	[36,49)
1425	1060	[49,65)
1425	11	[49,65)
1425	113	[49,65)
1426	282	<29
1426	84	<29
1426	84	<29
1426	613	>=65
1426	84	<29
1426	84	<29
1426	713	>=65
1426	84	<29
1426	84	<29
1426	582	[29,36)
1427	219	<29
1427	219	<29
1427	219	<29
1428	462	>=65
1428	183	[49,65)
1428	319	[49,65)
1428	425	[49,65)
1428	183	[49,65)
1429	967	[36,49)
1429	490	>=65
1429	597	>=65
1429	845	[36,49)
1429	845	[36,49)
1429	425	[49,65)
1429	629	<29
1429	2441	>=65
1429	11	[36,49)
1429	130	[29,36)
1429	2441	>=65
1429	845	[36,49)
1429	115	>=65
1429	130	[49,65)
1429	130	[29,36)
1429	597	>=65
1429	750	>=65
1430	196	<29
1430	196	<29
1430	125	<29
1430	575	[29,36)
1430	1481	<29
1430	100	[29,36)
1430	293	[29,36)
1430	575	<29
1430	268	<29
1430	729	[29,36)
1430	575	[29,36)
1430	21	<29
1430	1713	<29
1430	575	[29,36)
1430	575	<29
1430	196	<29
1430	575	<29
1430	37	<29
1430	125	[29,36)
1430	125	<29
1430	575	[29,36)
1431	168	<29
1431	203	[36,49)
1431	203	[36,49)
1431	7	<29
1431	203	[29,36)
1432	582	<29
1433	443	<29
1433	443	<29
1433	443	<29
1433	452	<29
1433	443	<29
1433	452	<29
1433	443	<29
1433	500	[36,49)
1433	589	<29
1433	2042	<29
1433	443	<29
1433	65	<29
1434	1785	<29
1435	379	<29
1435	360	<29
1435	113	[29,36)
1436	715	>=65
1436	452	[49,65)
1436	452	[49,65)
1437	443	<29
1437	1830	[29,36)
1437	17	<29
1437	802	<29
1437	140	[49,65)
1437	397	[29,36)
1438	75	[49,65)
1438	520	<29
1438	722	[29,36)
1438	402	<29
1438	262	<29
1438	2346	<29
1438	210	<29
1439	1761	[49,65)
1439	360	<29
1439	449	<29
1439	407	>=65
1439	407	[49,65)
1439	360	[29,36)
1439	221	<29
1439	407	[36,49)
1439	407	[36,49)
1439	360	<29
1439	360	<29
1439	1822	<29
1439	1822	<29
1439	407	[36,49)
1439	1761	[49,65)
1439	407	[49,65)
1439	65	[29,36)
1439	95	<29
1440	789	[49,65)
1440	29	[29,36)
1440	442	<29
1440	442	<29
1440	29	<29
1440	508	<29
1440	46	<29
1441	2166	<29
1441	582	[29,36)
1442	170	<29
1442	442	[29,36)
1442	113	<29
1443	550	[49,65)
1443	381	[36,49)
1443	550	[29,36)
1443	550	[29,36)
1443	75	[36,49)
1444	705	[49,65)
1444	139	[36,49)
1444	139	>=65
1444	705	<29
1444	139	[36,49)
1445	95	[36,49)
1446	29	>=65
1446	342	[36,49)
1446	732	>=65
1446	913	[36,49)
1446	29	>=65
1447	495	>=65
1447	113	>=65
1448	627	[36,49)
1448	29	>=65
1449	717	[49,65)
1449	339	[36,49)
1449	692	<29
1449	179	>=65
1449	717	>=65
1449	154	<29
1449	912	<29
1449	717	>=65
1450	2596	<29
1450	561	<29
1450	561	<29
1450	130	<29
1450	130	[29,36)
1450	561	[29,36)
1450	130	[36,49)
1451	50	[49,65)
1451	1645	[49,65)
1452	10	<29
1452	338	[29,36)
1452	10	<29
1452	10	<29
1452	10	<29
1453	686	<29
1453	221	<29
1453	1262	[49,65)
1453	448	[36,49)
1454	454	[29,36)
1455	830	<29
1455	57	[36,49)
1455	2600	<29
1455	838	[36,49)
1455	57	[49,65)
1455	830	[29,36)
1455	282	[36,49)
1455	1609	>=65
1455	601	>=65
1455	22	[29,36)
1455	383	[49,65)
1455	105	<29
1456	163	<29
1456	102	[29,36)
1456	163	[36,49)
1456	393	<29
1456	353	[29,36)
1457	223	<29
1457	700	[29,36)
1457	762	[29,36)
1457	663	<29
1457	223	<29
1457	700	[29,36)
1457	663	<29
1457	2089	<29
1457	700	[29,36)
1457	547	>=65
1457	700	[29,36)
1457	223	<29
1457	762	<29
1457	605	<29
1457	663	<29
1457	700	[29,36)
1457	371	[29,36)
1457	762	<29
1457	223	<29
1457	198	<29
1457	762	<29
1457	663	<29
1458	183	<29
1458	183	<29
1458	659	<29
1458	21	<29
1458	619	<29
1458	98	<29
1458	183	<29
1458	147	<29
1459	558	[29,36)
1459	339	[36,49)
1459	558	<29
1459	21	<29
1459	456	<29
1459	183	<29
1459	340	<29
1459	183	<29
1459	183	[29,36)
1459	340	<29
1459	558	<29
1459	183	<29
1459	168	<29
1459	340	<29
1460	453	[36,49)
1460	550	[29,36)
1460	253	>=65
1460	234	[36,49)
1461	154	[29,36)
1461	287	<29
1462	152	<29
1462	275	<29
1462	1006	<29
1462	85	<29
1462	275	<29
1462	152	<29
1463	1643	>=65
1463	32	[49,65)
1463	371	>=65
1464	213	>=65
1464	337	[36,49)
1464	127	<29
1464	2202	>=65
1464	97	[49,65)
1464	97	[49,65)
1465	1009	<29
1465	35	<29
1465	511	<29
1465	271	<29
1465	132	<29
1465	1009	<29
1465	589	[36,49)
1465	1924	[29,36)
1465	379	<29
1465	113	<29
1465	353	[29,36)
1466	432	>=65
1467	67	[36,49)
1467	67	<29
